이름,주소,위도,경도
명인어린이집,전라북도 임실군 임실읍 갈마2길 24,36.98626056,127.883543
오수 어린이집,전라북도 임실군 오수면 삼일로 22-1,36.77946135,127.5820292
임실원광어린이집,전라북도 임실군 임실읍 봉황3길 8,36.9768108,127.9225546
새싹어린이집,전라북도 임실군 관촌면 사선9길 8-1,35.67537073,127.2683215
오수원광어린이집,전라북도 임실군 오수면 삼일로 28,37.82091512,126.9880272
희망어린이집,전라북도 임실군 임실읍 봉황11길 26-2,35.61120239,127.2812334
임실반석어린이집,전라북도 임실군 임실읍 운수로 38,35.61385488,127.2840017
관촌원광어린이집,전라북도 임실군 관촌면 사선1길 26,35.67502967,127.2717086
해나무어린이집,전라북도 임실군 임실읍 중동로 7,35.61281546,127.2793981
흙사랑어린이집,전라북도 임실군 임실읍 호국로 1713-4,35.6155505,127.2878264
충경어린이집,전라북도 임실군 임실읍 중동1길 14,36.45570838,127.1256946
동계어린이집,전라북도 순창군 동계면 동계1길 15,35.4413732,127.2426592
쌍치어린이집,전라북도 순창군 쌍치면 쌍계로 66-8,35.50051451,127.005151
구림어린이집,전라북도 순창군 구림면 운곡길 3,35.44990175,127.0963058
금과어린이집,전라북도 순창군 금과면 방축4길 24-9,35.35360088,127.0743421
복흥성가정어린이집,전라북도 순창군 복흥면 추령로 1105-17,35.42669138,126.9303149
(복)도실원 순창어린이집,전라북도 순창군 순창읍 장류로 295-2,35.37649817,127.1351394
꿈초롱 빛초롱 어린이집,전라북도 순창군 순창읍 순창7길 24-1,35.37494475,127.1408127
팔덕어린이집,전라북도 순창군 팔덕면 용산길 6,37.94651662,127.7076397
순창중앙어린이집,전라북도 순창군 순창읍 옥천로 4,35.37314687,127.140348
아해뜰어린이집,전라북도 순창군 순창읍 막골길 38,37.89958939,127.5285535
소화어린이집,전라북도 순창군 순창읍 장덕로 26,35.3804403,127.1479866
썸머힐 전원어린이집,전라북도 순창군 풍산면 상촌1길 6-12,35.35333912,127.1586183
무지개어린이집,전라북도 순창군 유등면 외이2길 3,35.36122703,127.1859222
고창어린이집,전라북도 고창군 고창읍 교촌1길 22,36.15212442,127.379721
고창보듬이나눔이어린이집,전라북도 고창군 고창읍 월곡뉴타운2길 20,35.43369304,126.7118028
고수원광어린이집,전라북도 고창군 고수면 고수농공단지길 61-2,35.42033174,126.6825393
은혜어린이집,전라북도 고창군 고창읍 농사동길 22-13,35.4317448,126.6849407
흥덕어린이집,전라북도 고창군 흥덕면 외사길 2-12 흥덕어린이집,35.50579276,126.6958315
해리어린이집,전라북도 고창군 해리중앙로 67,35.45829078,126.5413586
아이세상어린이집,전라북도 고창군 고창읍 동리로 126-9,35.43193394,126.706751
사임당 경안어린이집,전라북도 고창군 고창읍 남정7길 17-1,35.43251493,126.7008707
공음어린이집,전라북도 고창군 공음면 참나무정1길 26,35.37839663,126.5115065
고창원광어린이집,전라북도 고창군 고창읍 모양성로 104,35.44062301,126.6992538
대산사랑어린이집,전라북도 고창군 대산면 공음대산로 914-3,35.34102885,126.5968499
무장제일어린이집,전라북도 고창군 무장면 무장초등길 46,35.41758578,126.5655605
푸른어린이집,전라북도 고창군 고창읍 보릿골로 195-9,35.44196411,126.6944948
하나어린이집,전라북도 고창군 월곡로 87,37.60008788,127.0400588
이화어린이집,전라북도 고창군 고창읍 상월1길 20,35.4371465,126.7165555
꿈나무어린이집,전라북도 고창군 흥덕면 문화1길 24-6,35.51676667,126.7001925
동화나라어린이집,전라북도 고창군 대산면 사거1길 72,35.34078599,126.5949494
솔로몬어린이집,전라북도 고창군 흥덕면 흥덕초등길 19,35.51873244,126.7002058
엘리트어린이집,전라북도 고창군 교촌3길 17-3,35.43621983,126.7065461
아기별어린이집,전라북도 고창군 고창읍 성산로 19 고창읍내 휴먼시아단지내,35.43879148,126.6931738
새솔어린이집,전라북도 고창군 고창읍 월곡1길 43,35.43872865,126.7102068
아기사랑어린이집,전라북도 고창군 고창읍 월곡공원1길 24,35.43691321,126.712693
해바라기어린이집,전라북도 고창군 월곡로 83,37.59984168,127.0399373
황토사랑어린이집,전라북도 고창군 아산면 갑평1길 16-53,35.43943945,126.6321734
자연보물어린이집,전라북도 부안군 부안읍 봉두길 52,35.71525769,126.7437004
백산교회부설샬롬어린이집,전라북도 부안군 백산면 시기길 18,35.71787247,126.8101176
원광백양어린이집,전라북도 부안군 부안읍 당산로 69-1,36.63482123,127.5029822
부안어린이집,전라북도 부안군 부안읍 봉동길 2,35.71967959,126.7349124
천사어린이집,전라북도 부안군 오리정안길 8,35.72225115,126.7305952
알파벳어린이집,전라북도 부안군 행안면 순제길 8-1,35.71877867,126.7240458
하늘숲어린이집,전라북도 부안군 부안읍 선은2길 2-1,35.74024549,126.7358035
사랑둥이어린이집,전라북도 부안군 부안읍 학동길 4,35.72378967,126.7402493
이든어린이집,전라북도 부안군 부안읍 수내길 16-27,35.71822657,126.7534477
부안여성농업인센터 알곡어린이집,전라북도 부안군 하서면 석하길 29,35.70996753,126.6495421
아이사랑어린이집,전라북도 부안군 하서면 반암길 11-12,35.71048129,126.6587734
또래어린이집,전라북도 부안군 부안읍 석정로 331,35.71612241,126.738149
다사랑어린이집,전라북도 부안군 줄포면 교하길 18,35.59114764,126.6799406
해랑어린이집,전라북도 부안군 변산면 격포윗길 7,35.62593275,126.4732023
큰별 어린이집,전라북도 부안군 계화면 창북중앙길 15,35.76032468,126.6979778
꿈터어린이집,전라북도 부안군 변산면 격포윗길 26,35.62517669,126.4750437
엄마사랑어린이집,전라북도 부안군 부안읍 석정로 78,37.46623299,126.6456203
해바라기어린이집,전라북도 부안군 부안읍 부령로 48,35.73328379,126.7476779
언덕위어린이집,전라북도 부안군 부안읍 석정로 49-6,36.98732642,126.8794114
비타민 어린이집,전라북도 부안군 부안읍 봉신길 33-15,35.72066494,126.732708
함께하는어린이집,전라북도 부안군 백산면 임현로 8,35.70565232,126.7881227
피터팬어린이집,전라북도 부안군 부안읍 석정로 262,35.72237969,126.7355603
아기별어린이집,전라북도 부안군 부안읍 부풍로 26,35.72884096,126.7325639
대성어린이집,전라북도 부안군 진서면 곰소1길 6-20,35.58927369,126.6103065
하얀어린이집,전라북도 부안군 부안읍 오리정로 172 하이안아파트 101동 109호,35.72204468,126.7415729
참프레어린이집,전라북도 부안군 행안면 옥여길 32-29,35.73573288,126.7229229
용소초등학교,덕진구 송천4길 38,35.86223622,127.1176761
전주교육대학교전주부설초등학교,완산구 팔달로 74,35.80841966,127.1509989
전주금암초등학교,덕진구 권삼득로 210,35.83809479,127.1368539
전주금평초등학교,덕진구 명주3길 16,35.8433282,127.1467912
전주기린초등학교,덕진구 견훤로260,35.83508761,127.1591419
전주남초등학교,완산구 장승배기로 376,35.80318261,127.1510675
전주대성초등학교,완산구 고덕산1길 20,35.79759727,127.1777868
전주대정초등학교,완산구 맏내로 57,35.78580912,127.1256189
전주덕일초등학교,덕진구 하가로 71,35.84855719,127.1117899
전주덕진초등학교,덕진구 들사평로 61,35.84126266,127.1242898
전주동북초등학교,덕진구 견훤왕궁로 227,35.83899099,127.1444129
전주동신초등학교,전주시 덕진구 우아9길1,35.85182009,127.1563738
전주동초등학교,완산구 물왕멀로 72,35.82952144,127.1524688
전주만성초등학교,덕진구 중동로 32,35.83673137,127.0654162
전주만수초등학교,덕진구 호성로 130,35.86298745,127.1476087
전주문정초등학교,완산구 구이로 1979,35.77555003,127.1280733
전주문학초등학교,완산구 문학로 30,35.82825061,127.1026766
전주미산초등학교,덕진구 전미로 160,35.88395549,127.1096907
전주반월초등학교,덕진구 혁신로 707,35.87539195,127.0737221
전주북일초등학교,덕진구 견훤로 336,35.84208627,127.1559492
전주북초등학교,덕진구 소리로 180,35.85655402,127.1515186
전주삼천남초등학교,완산구 거마남로 65 ,35.79648986,127.1237587
전주삼천초등학교,완산구 성지산로 38,35.80084303,127.1236915
전주새연초등학교,완산구 봉곡로 60,35.81149179,127.1002986
전주서곡초등학교,완산구 서곡7길 30,35.83306061,127.1008952
전주서문초등학교,완산구 서신천변 11길 19,35.82984999,127.1120592
전주서신초등학교,완산구 전룡로 119,35.8296453,127.1248724
전주서원초등학교,완산구 오두정길 45,35.80930758,127.1186102
전주서일초등학교,완산구 새터로 73,35.83611095,127.114437
전주서천초등학교,완산구 당산로 9,35.83212534,127.1082808
전주송북초등학교,덕진구 천마산로 16,35.86337797,127.1243496
전주송원초등학교,덕진구 와룡로 25,35.86154103,127.1110038
전주송천초등학교,덕진구 송천1길 10,35.85681803,127.1199894
전주신동초등학교,덕진구 솔내로211,35.86895422,127.1266587
전주신성초등학교,완산구 평화8길 16-36,35.7898653,127.1338498
전주아중초등학교,덕진구 인교5길 23,35.82769773,127.1756551
전주양지초등학교,완산구 양지2길 11-26,35.79251889,127.125929
전주양현초등학교,덕진구 만성서로96,35.84678295,127.0743531
전주여울초등학교,완산구 고사평8길 11,35.83743707,127.1111606
전주오송초등학교,덕진구 천마산로 87,35.86597905,127.1304116
전주온빛초등학교,덕진구 틀못3길 7,35.84241844,127.0564499
전주완산서초등학교,완산구 안행로 127,35.8067646,127.1336242
전주완산초등학교,완산구 매곡로22,35.81056438,127.1432813
전주용덕초등학교,덕진구 용덕길 30,35.87694865,127.0514662
전주용와초등학교,완산구 장승배기로 14,35.79121932,127.1147101
전주용흥초등학교,완산구 삼천천변1길 16,35.79494464,127.1117956
전주우림초등학교,완산구 소태정로 21,35.80662618,127.0982863
전주우전초등학교,완산구 우전2길 11,35.80597309,127.1073907
전주원동초등학교,덕진구 원동로 3,35.85146638,127.0328013
전주인봉초등학교,덕진구 무삼지로 7,35.82691771,127.1650204
전주인후초등학교,덕진구 무삼지로 67,35.8318746,127.1624638
전주자연초등학교,덕진구 세병로 150,35.87771746,127.1356574
전주장동초등학교,덕진구 원장동길91-12,35.84928596,127.0601031
전주전라초등학교,덕진구 심방죽로 24,35.83919242,127.152228
전주전일초등학교,덕진구 태진로98,35.83036037,127.1375719
전주조촌초등학교,덕진구 쪽구름로39,35.86952543,127.0758772
전주중산초등학교,완산구 중산중앙로 9-10,35.81739948,127.119688
전주중앙초등학교,완산구 경기전길 99,35.8150717,127.1513507
전주중인초등학교,완산구 중인1길 80,35.77133085,127.0979383
전주지곡초등학교,완산구 평화로 85,35.78433159,127.1329066
전주진북초등학교,덕진구 진북1길 11,35.82531307,127.1320076
전주초등학교,완산구 대동로 33,35.82259291,127.1396496
전주초포초등학교,덕진구 초포로 171,35.87717541,127.1397004
전주팔복초등학교,덕진구 팔과정로 181,35.86374233,127.0945916
전주평화초등학교,완산구 꽃밭정로 65,35.7994125,127.1394668
전주풍남초등학교,완산구 견훤왕궁로 16,35.82100253,127.1541845
전주하가초등학교,덕진구 경동로 11,35.84383896,127.1066001
전주한들초등학교,완산구 화산천변8길 10,35.82139815,127.1169821
전주홍산초등학교,완산구 마전들로 30,35.82069814,127.0987051
전주화산초등학교,완산구 따박골7길 20,35.80935287,127.1299903
전주화정초등학교,덕진구 세병로 55,35.87304123,127.1315111
전주효림초등학교,완산구 강변로 128,35.80299582,127.1130419
전주효문초등학교,완산구 거마평로 105,35.80153545,127.1164974
전주효자초등학교,완산구 송정로 47,35.80313848,127.1231468
전주효천초등학교,완산구 효천중앙로 31,35.79968402,127.1051107
계남초등학교,계남면 조곡길 1,35.70217071,127.577846
계북초등학교,장수군 계북면 문성길7,35.78718361,127.6175041
번암초등학교,번암면 동강길 21,35.53434901,127.5470425
산서초등학교,산서면 동백로 7,35.5878591,127.3952909
수남초등학교,장수읍 장수로 1898,35.6253493,127.5073013
장계초등학교,장계면 한들로69,35.73154157,127.5820143
장수초등학교,장수읍 향교길 11-8,35.64829382,127.5226281
천천초등학교,천천면 송탄로 22,35.73553877,127.533503
갈담초등학교,강진면 호국로 65,35.53183596,127.1659993
관촌초등학교,관촌면 사선6길 11,35.67657859,127.270434
대리초등학교,신평면 대리로 187,35.65975688,127.269925
덕치초등학교,덕치면 인덕로 1217,35.49562323,127.1481295
마암초등학교,운암면 마암2길 84,35.60308325,127.1047026
삼계초등학교,삼계면 삼계1길 20-3,35.50688093,127.2772255
성수초등학교,성수면 임진로 189,35.62979785,127.3303375
신덕초등학교,신덕면 수지로 56,35.68298724,127.1758371
신평초등학교,신평면 가덕로683,35.65760459,127.2263267
오수초등학교,오수면 충효로 2059,35.54270606,127.3273432
운암초등학교,운암면 상운길 12,35.66390758,127.1564253
